ID,First_Name,Last_Name,Family_id,ID_cnic,Gender
3686,Haji,Rahmat,398,35788-9966693-1,M
3687,Qudamah,Jamil,399,35789-9966694-1,M
3688,Liban,Rabiah,400,35790-9966695-1,M
3689,Sa’ir,Qais,401,35791-9966696-1,M
3690,Dawoud,Gulzar,402,35792-9966697-1,M
3691,Jamal,Uhban,403,35793-9966698-1,M
3692,Yaseen,Damurah,404,35794-9966699-1,M
3693,Fadi,Yaqub,405,35795-9966700-1,M
3694,Sabur,Zuhoor,406,35796-9966701-1,M
3695,Rafi,Issar,407,35797-9966702-1,M
3696,Safeenah,Faakhir,408,35798-9966703-1,M
3697,Wajahat,Safeenah,409,35799-9966704-1,M
3698,Abbad,Nabhan,410,35800-9966705-1,M
3699,Juayl,Haaziq,411,35801-9966706-1,M
3700,Batal,Iskandar,412,35802-9966707-1,M
3701,Ghawth,Kamran,413,35803-9966708-1,M
3702,Wakalat,Farasat,414,35804-9966709-1,M
3703,Lutfi,Diyari,415,35805-9966710-1,M
3704,Fajaruddin,Waseem,416,35806-9966711-1,M
3705,Radi,Ishaq,417,35807-9966712-1,M
3706,Zubair,Layth,418,35808-9966713-1,M
3707,Wahhaj,Bazam,419,35809-9966714-1,M
3708,Taj,Hafiz,420,35810-9966715-1,M
3709,Ghannam,Ghazalan,421,35811-9966716-1,M
3710,Juma’,Zaigham,422,35812-9966717-1,M
3711,Qaseem,Jaraah,423,35813-9966718-1,M
3712,Habis,Dawlah,424,35814-9966719-1,M
3713,Rabit,Qamar,425,35815-9966720-1,M
3714,Basim,Daniel,426,35816-9966721-1,M
3715,Waqaar,Labib,427,35817-9966722-1,M
3716,Rabiah,Rafan,428,35818-9966723-1,M
3717,Laqeet,Jahangir,429,35819-9966724-1,M
3718,Aalam,Lahab,430,35820-9966725-1,M
3719,Zufar,Saeed,431,35821-9966726-1,M
3720,Sadeed,Aamil,432,35822-9966727-1,M
3721,Aahil,Wahhaj,433,35823-9966728-1,M
3722,Baasim,Quadir,434,35824-9966729-1,M
3723,Kalbi,Liban,435,35825-9966730-1,M
3724,Wafiq,Jahdami,436,35826-9966731-1,M
3725,Nafasat,Aalim,437,35827-9966732-1,M
3726,Zakir,Aashif,438,35828-9966733-1,M
3727,Itimad,Makki,439,35829-9966734-1,M
3728,Gulzar,Usamah,440,35830-9966735-1,M
3729,Wahb,Sabir,441,35831-9966736-1,M
3730,Zain,Ghunayn,442,35832-9966737-1,M
3731,Mahbub,Bashaar,443,35833-9966738-1,M
3732,Aaqil,Saafir,444,35834-9966739-1,M
3733,Urooj,Yushua,445,35835-9966740-1,M
3734,Hadee,Rafiq,446,35836-9966741-1,M
3735,Fadl,Kazim,447,35837-9966742-1,M
3736,Isma’il,Ghannam,448,35838-9966743-1,M
3737,Wajih,Wajeeh,449,35839-9966744-1,M
3738,Saad,Nabih,450,35840-9966745-1,M
3739,Danish,Yaqoot,451,35841-9966746-1,M
3740,Ghunayn,Owais,452,35842-9966747-1,M
3741,Baber,Juhaym,453,35843-9966748-1,M
3742,Nabeel,Darim,454,35844-9966749-1,M
3743,Jafar,Abbad,455,35845-9966750-1,M
3744,Nadhir,Iyaas,456,35846-9966751-1,M
3745,Haleem,Madani,457,35847-9966752-1,M
3746,Cheherazad,Sabur,458,35848-9966753-1,M
3747,Kawkab,Faaz,459,35849-9966754-1,M
3748,Ghutayf,Ilan,460,35850-9966755-1,M
3749,Safeer,Qays,461,35851-9966756-1,M
3750,Labib,Rabar,462,35852-9966757-1,M
3751,Caleb,Hadee,463,35853-9966758-1,M
3752,Hafs,Aaqil,464,35854-9966759-1,M
3753,Jari,Daamin,465,35855-9966760-1,M
3754,Jariyah,Ghazi,466,35856-9966761-1,M
3755,Hafid,Walid,467,35857-9966762-1,M
3756,Faakhir,Yahya,468,35858-9966763-1,M
3757,Fahyim,Ihtsham,469,35859-9966764-1,M
3758,Wasim,Nadhir,470,35860-9966765-1,M
3759,Limazah,Cal,471,35861-9966766-1,M
3760,Naib,Zarar,472,35862-9966767-1,M
3761,Parvez,Gulab,473,35863-9966768-1,M
3762,Jasim,Basharat,474,35864-9966769-1,M
3763,Sadaqat,Uqbah,475,35865-9966770-1,M
3764,Umair,Behzad,476,35866-9966771-1,M
3765,Iyaad,Qatadah,477,35867-9966772-1,M
3766,Umarah,Ithaar,478,35868-9966773-1,M
3767,Naadir,Walliyullah,479,35869-9966774-1,M
3768,Raihan,Jibran,480,35870-9966775-1,M
3769,Wafi,Utbah,481,35871-9966776-1,M
3770,Qays,Jummal,482,35872-9966777-1,M
3771,Sadiq,Dilawar,483,35873-9966778-1,M
3772,Faaz,Nafasat,484,35874-9966779-1,M
3773,Abdul Aalee,Istakhri,485,35875-9966780-1,M
3774,Ehsan,Gamal,486,35876-9966781-1,M
3775,Rabbani,Haleef,487,35877-9966782-1,M
3776,Rahmat,Basil,488,35878-9966783-1,M
3777,Mahd,Ishrat,489,35879-9966784-1,M
3778,Hafiz,Latif,490,35880-9966785-1,M
3779,Jasmir,Bilal,491,35881-9966786-1,M
3780,Uthman,Urooj,492,35882-9966787-1,M
3781,Qutuz,Jamal,493,35883-9966788-1,M
3782,Ijli,Intizar,494,35884-9966789-1,M
3783,Wajid,Burhan,495,35885-9966790-1,M
3784,Jabir,Qadi,496,35886-9966791-1,M
3785,Daanish,Qasid,497,35887-9966792-1,M
3786,Fadil,Zufar,498,35888-9966793-1,M
3787,Jahdari,Maaz,499,35889-9966794-1,M
3788,Ghayoor,Inayat,500,35890-9966795-1,M
3789,Jawhar,Mahdi,501,35891-9966796-1,M
3790,Dayyan,Nafis,502,35892-9966797-1,M
3791,Zakariya,Sabah,503,35893-9966798-1,M
3792,Liyaqat,Zohair,504,35894-9966799-1,M
3793,Zaki,Ghauth,505,35895-9966800-1,M
3794,Kaiser,Majd,506,35896-9966801-1,M
3795,Changez,Qadeer,507,35897-9966802-1,M
3796,Izaan,Deen,508,35898-9966803-1,M
3797,Hakim,Zaim,509,35899-9966804-1,M
3798,Iqtidar,Farafisa,510,35900-9966805-1,M
3799,Daamin,Jahdari,511,35901-9966806-1,M
3800,Hajib,Imran,512,35902-9966807-1,M
3801,Zaighum,Rafay,513,35903-9966808-1,M
3802,Jahiz,Zeeshan,514,35904-9966809-1,M
3803,Zuti,Taha,515,35905-9966810-1,M
3804,Wakeel,Qasim,516,35906-9966811-1,M
3805,Jundub,Wasim,517,35907-9966812-1,M
3806,Yunus,Aaban,518,35908-9966813-1,M
3807,Nafis,Sa’ir,519,35909-9966814-1,M
3808,Bashaar,Watheq,520,35910-9966815-1,M
3809,Hallaj,Imaad,521,35911-9966816-1,M
3810,Jaan,Wasif,522,35912-9966817-1,M
3811,Waseem,Fahd,523,35913-9966818-1,M
3812,Fakhr,Izzat,524,35914-9966819-1,M
3813,Tabish,Jubair,525,35915-9966820-1,M
3814,Qusay,Waiz,526,35916-9966821-1,M
3815,Cemal,Nabil,527,35917-9966822-1,M
3816,Abdul Adl,Careem,528,35918-9966823-1,M
3817,Abbas,Aalee,529,35919-9966824-1,M
3818,Duha,Kawthar,530,35920-9966825-1,M
3819,Eshan,Raihan,531,35921-9966826-1,M
3820,Waqas,Zayd,532,35922-9966827-1,M
3821,Dinar,Tahir,533,35923-9966828-1,M
3822,Idris,Kafeel,534,35924-9966829-1,M
3823,Paki (Egyptian),Umran,535,35925-9966830-1,M
3824,Intikhab,Qudamah,536,35926-9966831-1,M
3825,Jibril,Ihsan,537,35927-9966832-1,M
3826,Ebrahim,Sabahat,538,35928-9966833-1,M
3827,Aalee,Usman,539,35929-9966834-1,M
3828,Tajammal,Jalees,540,35930-9966835-1,M
3829,Fakeeh,Obaid,541,35931-9966836-1,M
3830,Madani,Insaf,542,35932-9966837-1,M
3831,Yaqub,Wafa,543,35933-9966838-1,M
3832,Wafa,Faiz,544,35934-9966839-1,M
3833,Ghanem,Uthman,545,35935-9966840-1,M
3834,Ismah,Saadat,546,35936-9966841-1,M
3835,Jad,Dawoud,547,35937-9966842-1,M
3836,Ziaud,Qutaybah,548,35938-9966843-1,M
3837,Daanish,Aamir,1,35939-9966844-1,M
3838,Abdul Adl,Dizhwar,2,35940-9966845-1,M
3839,Mamoon,Nadim,3,35941-9966846-1,M
3840,Jawdan,Raahil,4,35942-9966847-1,M
3841,Wasil,Yar,5,35943-9966848-1,M
3842,Izzat,Jiyad,6,35944-9966849-1,M
3843,Halwani,Aasim,7,35945-9966850-1,M
3844,Deen,Rahmat,8,35946-9966851-1,M
3845,Gulzar,Jamil,9,35947-9966852-1,M
3846,Khadim,Rabiah,10,35948-9966853-1,M
3847,Dabbah,Qais,11,35949-9966854-1,M
3848,Qasim,Gulzar,12,35950-9966855-1,M
3849,Yaqeen,Uhban,13,35951-9966856-1,M
3850,Mahbub,Damurah,14,35952-9966857-1,M
3851,Ghannam,Yaqub,15,35953-9966858-1,M
3852,Istakhri,Zuhoor,16,35954-9966859-1,M
3853,Jazib,Issar,17,35955-9966860-1,M
3854,Ghazanfar,Faakhir,18,35956-9966861-1,M
3855,Abdul Afuw,Safeenah,19,35957-9966862-1,M
3856,Qatadah,Nabhan,20,35958-9966863-1,M
3857,Haleef,Haaziq,21,35959-9966864-1,M
3858,Yusr,Iskandar,22,35960-9966865-1,M
3859,Parvez,Kamran,23,35961-9966866-1,M
3860,Majdi,Farasat,24,35962-9966867-1,M
3861,Rahmat,Diyari,25,35963-9966868-1,M
3862,Islam,Waseem,26,35964-9966869-1,M
3863,Esmail,Ishaq,27,35965-9966870-1,M
3864,Qutuz,Layth,28,35966-9966871-1,M
3865,Yuhannis,Bazam,29,35967-9966872-1,M
3866,Jul,Hafiz,30,35968-9966873-1,M
3867,Kashif,Ghazalan,31,35969-9966874-1,M
3868,Iyaad,Zaigham,32,35970-9966875-1,M
3869,Khafid,Jaraah,33,35971-9966876-1,M
3870,Ghazawan,Dawlah,34,35972-9966877-1,M
3871,Nabih,Qamar,35,35973-9966878-1,M
3872,Burhan,Daniel,36,35974-9966879-1,M
3873,Umair,Labib,37,35975-9966880-1,M
3874,Qutaybah,Rafan,38,35976-9966881-1,M
3875,Rahil,Jahangir,39,35977-9966882-1,M
3876,Jibran,Lahab,40,35978-9966883-1,M
3877,Wasif,Saeed,41,35979-9966884-1,M
3878,Juayl,Aamil,42,35980-9966885-1,M
3879,Aasim,Wahhaj,43,35981-9966886-1,M
3880,Nabeel,Quadir,44,35982-9966887-1,M
3881,Jamal,Liban,45,35983-9966888-1,M
3882,Omran,Jahdami,46,35984-9966889-1,M
3883,Jamil,Aalim,47,35985-9966890-1,M
3884,Kamran,Aashif,48,35986-9966891-1,M
3885,Raghib,Makki,49,35987-9966892-1,M
3886,Rabi’,Usamah,50,35988-9966893-1,M
3887,Safeer,Sabir,51,35989-9966894-1,M
3888,Laiq,Ghunayn,52,35990-9966895-1,M
3889,Haaziq,Bashaar,53,35991-9966896-1,M
3890,Fadil,Saafir,54,35992-9966897-1,M
3891,Ihab,Yushua,55,35993-9966898-1,M
3892,Nadim,Rafiq,56,35994-9966899-1,M
3893,Kazi,Kazim,57,35995-9966900-1,M
3894,Insaf,Ghannam,58,35996-9966901-1,M
3895,Aahil,Wajeeh,59,35997-9966902-1,M
3896,Hallaj,Nabih,60,35998-9966903-1,M
3897,Abdul Azim,Yaqoot,61,35999-9966904-1,M
3898,Aashir,Owais,62,36000-9966905-1,M
3899,Nafis,Juhaym,63,36001-9966906-1,M
3900,Fahyim,Darim,64,36002-9966907-1,M
3901,Waqas,Abbad,65,36003-9966908-1,M
3902,Uzayr,Iyaas,66,36004-9966909-1,M
3903,Raihan,Madani,67,36005-9966910-1,M
3904,Aban,Sabur,68,36006-9966911-1,M
3905,Jad,Faaz,69,36007-9966912-1,M
3906,Chishti,Ilan,70,36008-9966913-1,M
3907,Wisam,Qays,71,36009-9966914-1,M
3908,Faizaan,Rabar,72,36010-9966915-1,M
3909,Ihtsham,Hadee,73,36011-9966916-1,M
3910,Mahbeer,Aaqil,74,36012-9966917-1,M
3911,Fakhri,Daamin,75,36013-9966918-1,M
3912,Ulfat,Ghazi,76,36014-9966919-1,M
3913,Quadir,Walid,77,36015-9966920-1,M
3914,Jafar,Yahya,78,36016-9966921-1,M
3915,Faraj,Ihtsham,79,36017-9966922-1,M
3916,Ehsan,Nadhir,80,36018-9966923-1,M
3917,Rafeek,Cal,81,36019-9966924-1,M
3918,Lajlaj,Zarar,82,36020-9966925-1,M
3919,Luqman,Gulab,83,36021-9966926-1,M
3920,Usamah,Basharat,84,36022-9966927-1,M
3921,Qasid,Uqbah,85,36023-9966928-1,M
3922,Wazir,Behzad,86,36024-9966929-1,M
3923,Zaighum,Qatadah,87,36025-9966930-1,M
3924,Majd,Ithaar,88,36026-9966931-1,M
3925,Fakhr,Walliyullah,89,36027-9966932-1,M
3926,Izaan,Jibran,90,36028-9966933-1,M
3927,Zulfiqar,Utbah,91,36029-9966934-1,M
3928,Walliyullah,Jummal,92,36030-9966935-1,M
3929,Bulhut,Dilawar,93,36031-9966936-1,M
3930,Qani,Nafasat,94,36032-9966937-1,M
3931,Sadeem,Istakhri,95,36033-9966938-1,M
3932,Ebrahim,Gamal,96,36034-9966939-1,M
3933,Zia,Haleef,97,36035-9966940-1,M
3934,Makki,Basil,98,36036-9966941-1,M
3935,Fakeeh,Ishrat,99,36037-9966942-1,M
3936,Utbah,Latif,100,36038-9966943-1,M
3937,Ma’mun,Bilal,101,36039-9966944-1,M
3938,Yusuf,Urooj,102,36040-9966945-1,M
3939,Idris,Jamal,103,36041-9966946-1,M
3940,Unays,Intizar,104,36042-9966947-1,M
3941,Labeeb,Burhan,105,36043-9966948-1,M
3942,Aalee,Qadi,106,36044-9966949-1,M
3943,Wildan,Qasid,107,36045-9966950-1,M
3944,Lut,Zufar,108,36046-9966951-1,M
3945,Wahib,Maaz,109,36047-9966952-1,M
3946,Aasif,Inayat,110,36048-9966953-1,M
3947,Nadeem,Mahdi,111,36049-9966954-1,M
3948,Ghufran,Nafis,112,36050-9966955-1,M
3949,Taban,Sabah,113,36051-9966956-1,M
3950,Qurban,Zohair,114,36052-9966957-1,M
3951,Aalim,Ghauth,115,36053-9966958-1,M
3952,Hamdan,Majd,116,36054-9966959-1,M
3953,Qadeer,Qadeer,117,36055-9966960-1,M
3954,Yasir,Deen,118,36056-9966961-1,M
3955,Yaseen,Zaim,119,36057-9966962-1,M
3956,Ishrat,Farafisa,120,36058-9966963-1,M
3957,Wahid,Jahdari,121,36059-9966964-1,M
3958,Ihtiram,Imran,122,36060-9966965-1,M
3959,Zaki,Rafay,123,36061-9966966-1,M
3960,Duha,Zeeshan,124,36062-9966967-1,M
3961,Intizar,Taha,125,36063-9966968-1,M
3962,Wakalat,Qasim,126,36064-9966969-1,M
3963,Qamar,Wasim,127,36065-9966970-1,M
3964,Faiz,Aaban,128,36066-9966971-1,M
3965,Keyaan,Sa’ir,129,36067-9966972-1,M
3966,Jubair,Watheq,130,36068-9966973-1,M
3967,Jiyad,Imaad,131,36069-9966974-1,M
3968,Maheen,Wasif,132,36070-9966975-1,M
3969,Juwain,Fahd,133,36071-9966976-1,M
3970,Zain,Izzat,134,36072-9966977-1,M
3971,Raashid,Jubair,135,36073-9966978-1,M
3972,Abdul Ali,Waiz,136,36074-9966979-1,M
3973,Abdul Alim,Nabil,137,36075-9966980-1,M
3974,Zameer,Careem,138,36076-9966981-1,M
3975,Ziyad,Aalee,139,36077-9966982-1,M
3976,Hafs,Kawthar,140,36078-9966983-1,M
3977,Lahab,Raihan,141,36079-9966984-1,M
3978,Kajji,Zayd,142,36080-9966985-1,M
3979,Zafar,Tahir,143,36081-9966986-1,M
3980,Iqbal,Kafeel,144,36082-9966987-1,M
3981,Gulab,Umran,145,36083-9966988-1,M
3982,Maaz,Qudamah,146,36084-9966989-1,M
3983,Ghasaan,Ihsan,147,36085-9966990-1,M
3984,Dawoud,Sabahat,148,36086-9966991-1,M
3985,Kalbi,Usman,149,36087-9966992-1,M
3986,Omar,Jalees,150,36088-9966993-1,M
3987,Qaim,Obaid,151,36089-9966994-1,M
3988,Mahfuz,Insaf,152,36090-9966995-1,M
3989,Makhdoom,Wafa,153,36091-9966996-1,M
3990,Urfee,Faiz,154,36092-9966997-1,M
3991,Ghutayf,Uthman,155,36093-9966998-1,M
3992,Qutb,Saadat,156,36094-9966999-1,M
3993,Zayd,Dawoud,157,36095-9967000-1,M
3994,Aashif,Qutaybah,158,36096-9967001-1,M
3995,Gohar,Mahmud,159,36097-9967002-1,M
3996,Kamil,Zaeem,160,36098-9967003-1,M
3997,Madani,Lutf,161,36099-9967004-1,M
3998,Lutfi,Raheel,162,36100-9967005-1,M
3999,Taimur,Wail,163,36101-9967006-1,M
4000,Kaamil,Parvez,164,36102-9967007-1,M
4001,Zuhoor,Ghufran,165,36103-9967008-1,M
4002,Radi,Zakariya,166,36104-9967009-1,M
4003,Ehan,Qani,167,36105-9967010-1,M
4004,Ziaud,Kashif,168,36106-9967011-1,M
4005,Ghanem,Zakariyya,169,36107-9967012-1,M
4006,Wajih,Sadit,170,36108-9967013-1,M
4007,Saburah,Nadeem,171,36109-9967014-1,M
4008,Bilal,Saffar,172,36110-9967015-1,M
4009,Cal,Dildar,173,36111-9967016-1,M
4010,Tahoor,Yusr,174,36112-9967017-1,M
4011,Imaad,Zubair,175,36113-9967018-1,M
4012,Qusay,Baahir,176,36114-9967019-1,M
4013,Kaashif,Abdul Afuw,177,36115-9967020-1,M
4014,Usayd,Sabeeh,178,36116-9967021-1,M
4015,Uqbah,Basir,179,36117-9967022-1,M
4016,Diyari,Sadiq,180,36118-9967023-1,M
4017,Ubayd,Urwah,181,36119-9967024-1,M
4018,Wajid,Kamil,182,36120-9967025-1,M
4019,Zeeshan,Waleed,183,36121-9967026-1,M
4020,Iyaas,Intaj,184,36122-9967027-1,M
4021,Jibril,Wali,185,36123-9967028-1,M
4022,Limazah,Fadl,186,36124-9967029-1,M
4023,Jahdari,Raghib,187,36125-9967030-1,M
4024,Baahir,Labeeb,188,36126-9967031-1,M
4025,Dawar,Laith,189,36127-9967032-1,M
4026,Sabeeh,Falah,190,36128-9967033-1,M
4027,Rajaa,Wazir,191,36129-9967034-1,M
4028,Babar,Zayan,192,36130-9967035-1,M
4029,Tajammal,Cheherazad,193,36131-9967036-1,M
4030,Iqrit,Zaman,194,36132-9967037-1,M
4031,Rabbani,Kawkab,195,36133-9967038-1,M
4032,Abdul Baasit,Aamir,196,36134-9967039-1,M
4033,Qays,Dizhwar,197,36135-9967040-1,M
4034,Aatif,Nadim,198,36136-9967041-1,M
4035,Kazim,Raahil,199,36137-9967042-1,M
4036,Rafee,Yar,200,36138-9967043-1,M
4037,Dilawar,Jiyad,201,36139-9967044-1,M
4038,Tabish,Aasim,202,36140-9967045-1,M
4039,Saffar,Rahmat,203,36141-9967046-1,M
4040,Ghazalan,Jamil,204,36142-9967047-1,M
4041,Cheherazad,Rabiah,205,36143-9967048-1,M
4042,Emran,Qais,206,36144-9967049-1,M
4043,Aadil,Gulzar,207,36145-9967050-1,M
4044,Cemal,Uhban,208,36146-9967051-1,M
4045,Waseem,Damurah,209,36147-9967052-1,M
4046,Yathrib,Yaqub,210,36148-9967053-1,M
4047,Ghauth,Zuhoor,211,36149-9967054-1,M
4048,Qadi,Issar,212,36150-9967055-1,M
4049,Jummal,Faakhir,213,36151-9967056-1,M
4050,Burayd,Safeenah,214,36152-9967057-1,M
4051,Kasim,Nabhan,215,36153-9967058-1,M
4052,Saad,Haaziq,216,36154-9967059-1,M
4053,Sabah,Iskandar,217,36155-9967060-1,M
4054,Dakhil,Kamran,218,36156-9967061-1,M
4055,Darim,Farasat,219,36157-9967062-1,M
4056,Inaam,Diyari,220,36158-9967063-1,M
4057,Cassem,Waseem,221,36159-9967064-1,M
4058,Eitzaz,Ishaq,222,36160-9967065-1,M
4059,Sa’ir,Layth,223,36161-9967066-1,M
4060,Mamduh,Bazam,224,36162-9967067-1,M
4061,Hajjaj,Hafiz,225,36163-9967068-1,M
4062,Hafid,Ghazalan,226,36164-9967069-1,M
4063,Uthman,Zaigham,227,36165-9967070-1,M
4064,Zaeem,Jaraah,228,36166-9967071-1,M
4065,Malik,Dawlah,229,36167-9967072-1,M
4066,Naim,Qamar,230,36168-9967073-1,M
4067,Jari,Daniel,231,36169-9967074-1,M
4068,Sadiq,Labib,232,36170-9967075-1,M
4069,Rahim,Rafan,233,36171-9967076-1,M
4070,Zufar,Jahangir,234,36172-9967077-1,M
4071,Hafiz,Lahab,235,36173-9967078-1,M
4072,Abbas,Saeed,236,36174-9967079-1,M
4073,Ubaydullah,Aamil,237,36175-9967080-1,M
4074,Baasim,Wahhaj,238,36176-9967081-1,M
4075,Aaban,Quadir,239,36177-9967082-1,M
4076,Nadhir,Liban,240,36178-9967083-1,M
4077,Jabir,Jahdami,241,36179-9967084-1,M
4078,Itimad,Aalim,242,36180-9967085-1,M
4079,Gamal,Aashif,243,36181-9967086-1,M
4080,Ishaq,Makki,244,36182-9967087-1,M
4081,Mahdi,Usamah,245,36183-9967088-1,M
4082,Tahawwur,Sabir,246,36184-9967089-1,M
4083,Ilyas,Ghunayn,247,36185-9967090-1,M
4084,Hadee,Bashaar,248,36186-9967091-1,M
4085,Qareeb,Saafir,249,36187-9967092-1,M
4086,Wafi,Yushua,250,36188-9967093-1,M
4087,Layth,Rafiq,251,36189-9967094-1,M
4088,Isma’il,Kazim,252,36190-9967095-1,M
4089,Gulshan,Ghannam,253,36191-9967096-1,M
4090,Damurah,Wajeeh,254,36192-9967097-1,M
4091,Umayyah,Nabih,255,36193-9967098-1,M
4092,Dildar,Yaqoot,256,36194-9967099-1,M
4093,Intaj,Owais,257,36195-9967100-1,M
4094,Uzair,Juhaym,258,36196-9967101-1,M
4095,Bashaar,Darim,259,36197-9967102-1,M
4096,Yaqoot,Abbad,260,36198-9967103-1,M
4097,Urwah,Iyaas,261,36199-9967104-1,M
4098,Inayat,Madani,262,36200-9967105-1,M
4099,Wali,Sabur,263,36201-9967106-1,M
4100,Nafasat,Faaz,264,36202-9967107-1,M
4101,Zarrar,Ilan,265,36203-9967108-1,M
4102,Raheesh,Qays,266,36204-9967109-1,M
4103,Ra’id,Rabar,267,36205-9967110-1,M
4104,Naadir,Hadee,268,36206-9967111-1,M
4105,Daghfal,Aaqil,269,36207-9967112-1,M
4106,Ilan,Daamin,270,36208-9967113-1,M
4107,Sadeed,Ghazi,271,36209-9967114-1,M
4108,Rafan,Walid,272,36210-9967115-1,M
4109,Javier,Yahya,273,36211-9967116-1,M
4110,Qanit,Ihtsham,274,36212-9967117-1,M
4111,Nabigh,Nadhir,275,36213-9967118-1,M
4112,Wafa,Cal,276,36214-9967119-1,M
4113,Uhban,Zarar,277,36215-9967120-1,M
4114,Dinar,Gulab,278,36216-9967121-1,M
4115,Yawar,Basharat,279,36217-9967122-1,M
4116,Faeq,Uqbah,280,36218-9967123-1,M
4117,Jalil,Behzad,281,36219-9967124-1,M
4118,Latif,Qatadah,282,36220-9967125-1,M
4119,Juthamah,Ithaar,283,36221-9967126-1,M
4120,Pervaiz,Walliyullah,284,36222-9967127-1,M
4121,Dawid,Jibran,285,36223-9967128-1,M
4122,Aalam,Utbah,286,36224-9967129-1,M
4123,Sabahat,Jummal,287,36225-9967130-1,M
4124,Zuehb,Dilawar,288,36226-9967131-1,M
4125,Saeed,Nafasat,289,36227-9967132-1,M
4126,Izz,Istakhri,290,36228-9967133-1,M
4127,Zohair,Gamal,291,36229-9967134-1,M
4128,Ishtiyaq,Haleef,292,36230-9967135-1,M
4129,Walid,Basil,293,36231-9967136-1,M
4130,Wajahat,Ishrat,294,36232-9967137-1,M
4131,Na’il,Latif,295,36233-9967138-1,M
4132,Zahir,Bilal,296,36234-9967139-1,M
4133,Taha,Urooj,297,36235-9967140-1,M
4134,Wasay,Jamal,298,36236-9967141-1,M
4135,Jawad,Intizar,299,36237-9967142-1,M
4136,Iqtidar,Burhan,300,36238-9967143-1,M
4137,Zunnoon,Qadi,301,36239-9967144-1,M
4138,Basir,Qasid,302,36240-9967145-1,M
4139,Waleed,Zufar,303,36241-9967146-1,M
4140,Zaman,Maaz,304,36242-9967147-1,M
4141,Codei,Inayat,305,36243-9967148-1,M
4142,Yunus,Mahdi,306,36244-9967149-1,M
4143,Faheem,Nafis,307,36245-9967150-1,M
4144,Jahiz,Sabah,308,36246-9967151-1,M
4145,Habis,Zohair,309,36247-9967152-1,M
4146,Isa,Ghauth,310,36248-9967153-1,M
4147,Waqar,Majd,311,36249-9967154-1,M
4148,Juma’,Qadeer,312,36250-9967155-1,M
4149,Ghusun,Deen,313,36251-9967156-1,M
4150,Kasam,Zaim,314,36252-9967157-1,M
4151,Daamin,Farafisa,315,36253-9967158-1,M
4152,Basem,Jahdari,316,36254-9967159-1,M
4153,Farasat,Imran,317,36255-9967160-1,M
4154,Yafi,Rafay,318,36256-9967161-1,M
4155,Obaid,Zeeshan,319,36257-9967162-1,M
4156,Hajib,Taha,320,36258-9967163-1,M
4157,Fahd,Qasim,321,36259-9967164-1,M
4158,Zakariyya,Wasim,322,36260-9967165-1,M
4159,Jaraah,Aaban,323,36261-9967166-1,M
4160,Zakar,Sa’ir,324,36262-9967167-1,M
4161,Muslim Boy New Names,Watheq,325,36263-9967168-1,M
4162,Baber,Imaad,326,36264-9967169-1,M
4163,Sa’id,Wasif,327,36265-9967170-1,M
4164,Nabil,Fahd,328,36266-9967171-1,M
4165,Jariyah,Izzat,329,36267-9967172-1,M
4166,Zaim,Jubair,330,36268-9967173-1,M
4167,Basharat,Waiz,331,36269-9967174-1,M
4168,Micronesia,Nabil,332,36270-9967175-1,M
4169,Raheel,Careem,333,36271-9967176-1,M
4170,Faizan,Aalee,334,36272-9967177-1,M
4171,Faiq,Kawthar,335,36273-9967178-1,M
4172,Zakir,Raihan,336,36274-9967179-1,M
4173,Irfan,Zayd,337,36275-9967180-1,M
4174,Falah,Tahir,338,36276-9967181-1,M
4175,Jareer,Kafeel,339,36277-9967182-1,M
4176,Ubadah,Umran,340,36278-9967183-1,M
4177,Umar,Qudamah,341,36279-9967184-1,M
4178,Dayyan,Ihsan,342,36280-9967185-1,M
4179,Hakim,Sabahat,343,36281-9967186-1,M
4180,Yaqub,Usman,344,36282-9967187-1,M
4181,Yaghnam,Jalees,345,36283-9967188-1,M
4182,Haleem,Obaid,346,36284-9967189-1,M
4183,Daniyal,Insaf,347,36285-9967190-1,M
4184,Haji,Wafa,348,36286-9967191-1,M
4185,Ismah,Faiz,349,36287-9967192-1,M
4186,Faakhir,Uthman,350,36288-9967193-1,M
4187,Sa’d,Saadat,351,36289-9967194-1,M
4188,Rabiah,Dawoud,352,36290-9967195-1,M
4189,Yar,Qutaybah,353,36291-9967196-1,M
4190,Ilifat,Mahmud,354,36292-9967197-1,M
4191,Sa’irah,Zaeem,355,36293-9967198-1,M
4192,Qaseem,Lutf,356,36294-9967199-1,M
4193,Qudamah,Raheel,357,36295-9967200-1,M
4194,Osama,Wail,358,36296-9967201-1,M
4195,Ghaith,Parvez,359,36297-9967202-1,M
4196,Ghalib,Ghufran,360,36298-9967203-1,M
4197,Eshan,Zakariya,361,36299-9967204-1,M
4198,Umarah,Qani,362,36300-9967205-1,M
4199,Daniel,Kashif,363,36301-9967206-1,M
4200,Wahhaj,Zakariyya,364,36302-9967207-1,M
4201,Faisal,Sadit,365,36303-9967208-1,M
4202,Jasim,Nadeem,366,36304-9967209-1,M
4203,Ithaar,Saffar,367,36305-9967210-1,M
4204,Aaqib,Dildar,368,36306-9967211-1,M
4205,Ghulam,Yusr,369,36307-9967212-1,M
4206,Kaysan,Zubair,370,36308-9967213-1,M
4207,Jalal,Baahir,371,36309-9967214-1,M
